179	0	36,34,103,268,260,28,495,97,598,604
180	0	
181	0	
182	0	
183	0	453,187,383,195,217,47,487,48,321,133,248,276,34,330
184	0	
185	0	29,106,111,174,205,120,328
186	0	
187	0	93,227,38,133,270,312,388,538,402,580,668
188	0	
189	0	
190	0	68,103,97,180,21,251,252,343,340,279,415,501
191	0	227,73,267,174,270,275,230,234,580
192	0	
193	0	18,179,141,364,38
194	0	246,174,254,256,255,68,24,105,495,491,612,34,227,385,598
195	0	
196	0	
197	0	
198	0	18,65,17,143,109,297,195,375,103,413,372,260
199	0	
200	0	103,194,286,262,389,425,174,180,472
201	0	
202	0	
203	0	36,133,248,251,273,277,24,243,212
204	0	42,175,129,68,328,279,38,390,379
205	0	
206	0	310,44,174,29,277,401,387,246,173,97,506
207	0	232,17,68,328,97,226,38,364,400,440,379,342
208	0	
209	0	118,217,242,215,173,370,423,424,422,38,102,313
210	0	
211	0	175,114,61,48,310,453,491
212	0	
213	0	230,282,367,51,515,111,611,343,270,328,189,350
214	0	175,38,106,69,400,364,36,279,224,350
215	0	68,180,44,252,458,420,364,556,306,8,675
216	0	242,36,69,68,232,313,281,238,38,370,400,187,583
217	0	
218	0	151,257,174,108,262,254,255,256,205,517,414,385
219	0	
220	0	44,246,38,90,174,556,573,36,34,341,333,341
221	0	
222	0	54,109,267,174,457,103,133,275,333,392,710
223	0	190,48,114,175,323,491,62,103,350,173,341,129,494
224	0	
225	0	62,98,150,229,420,252,573,194,68,694,262,248,8,196,191
226	0	239,114,21,243,150,366,109,56,469,133
227	0	174,143,18,314,400,364,65,413,372,385
228	0	83,68,180,179,251,424,422,364,389,194
229	0	
230	0	
231	0	116,34,246,173,68,90,283,420,457,189,484,583,667
232	0	
233	0	
234	0	180,50,44,326,37,24,428,224
235	0	
236	0	229,136,183,170,68,410,418,364,270
237	0	
238	0	252,273,272,8
239	0	238,223,359,364,7,8
240	0	562,223,183,238,5,103,9,394,187,116,384
241	0	562,174,38,359,217,69,179,270
242	0	
243	0	
244	0	
245	0	
246	0	23,246,174,200,116,349,334,372,442
247	0	
248	0	
249	0	
250	0	
251	0	
252	0	71,163,400,24,225,73,388,235,242,283,306,345,437,580
253	0	
254	0	
255	0	64,306,174,68,364,387,400,179,226,97,297,67
256	0	
257	0	
258	0	189,44,246,68,174,38,243,124,23,469,281,253,250
259	0	
260	0	
261	0	310,305,343,43,281,389,423,424,422,583
262	0	
263	0	321,493,245,204,271,270,189
264	0	
265	0	
266	0	
267	0	
268	0	
269	0	
270	0	235,75,230,73,321,68,298,175,55
271	0	
272	0	
273	0	73,98,36,388,400,133,384,492,251,580
274	0	
275	0	
276	0	48,143,18,413,586,542
277	0	
278	0	239,16,392,282,487,469,314,54,97
279	0	
280	0	50,212,262,194,288,425,109,282,227,581,502
281	0	
282	0	
283	0	341,60,56,170,450,453,565,471,679
284	0	
285	0	313,204,270,388,402
286	0	
287	0	163,34,173,306,174,359,400,495,321
288	0	
289	0	
290	0	16,400,450,515,175
291	0	
292	0	
293	0	509,574,283,326,359,108,36,18,173,313
294	0	
295	0	
296	0	197,270,238,279,223,68,418,364,469
297	0	
298	0	453,187,383,195,217,47,487,48,321,227,21,313,34,330
299	0	205,38,335,469
300	0	270,253,313,273,226,321,387,252,428,389,493,322
301	0	
302	0	105,260,364,389,368,236,271,212,286
303	0	246,321,21,69,612,305,389,423,424,422,385,368,581
304	0	174,407,283,457,23,189,34,103,442,276,179
305	0	
306	0	
307	0	7,9,8,252,226,223,384,385,427,418,501
308	0	
309	0	29,174,415,209,242,253,129,435,423,424,422,486,598
310	0	
311	0	273,47,186,435,204,313,715
312	0	273,47,186,435,204,313,715
313	0	226,271,227,69,679
314	0	226,74,227,313,109,312
315	0	178,79,75,326,791,191,235,42,170,437,402,438
316	0	151,123,220,174,194,189,441,599
317	0	
318	0	246,194,38,37,56,129
319	0	
320	0	38,37,174,90,321,111,205,392,487,173,34,428,499
321	0	
322	0	336,184,34,205,111,23,281,246,257,254,256,255,442,74,484
323	0	
324	0	281,90,130,175,246,284,499,276
325	0	248,326,271,428,133,243,18,493
326	0	
327	0	227,50,226,273,271,252,272,427,313,229,196,375,470
328	0	98,16,175,210,450,364,116,341,414
329	0	
330	0	
331	0	51,298,223,68,67,345,402,50,335,388,415,565,562,612
332	0	
333	0	407,297,114,366,310,97,384,304,583
334	0	
335	0	175,24,68,174,154,400,232,458,50,515,364,501,187
336	0	254,256,255,34,184,372,400,415,515
337	0	
338	0	
339	0	37,209,175,36,250,56,349,414,341,330
340	0	
341	0	246,232,38,453,415,163,283,34,282,276,349
342	0	
343	0	
344	0	
345	0	105,243,321,20,174,72
346	0	
347	0	282,174,229,28,453,103,440,334
348	0	
349	0	243,225,95,109,54,114,321
350	0	
351	0	248,50,133,506,499,513,385,322
352	0	50,277,271,252,105,492,612
353	0	50,194,310,286,425,109,441,566
354	0	
355	0	220,288,262,114,286,194
356	0	
357	0	29,21,73,267,437,235,174,348,349,692
358	0	50,174,95,273,248,105,500,322,195
359	0	174,38,277,212,44,364,226,428,389,372,224,506,195,583
360	0	
361	0	335,50,415,205,556,191,311,506,313
362	0	
363	0	174,90,254,256,255,281,392,187,205
364	0	
365	0	
366	0	34,48,109,392,330
367	0	
368	0	
369	0	189,130,133,401,173,330,341,428
370	0	150,48,392,453,505,494
371	0	111,407,37,239,56,349,424
372	0	
373	0	
374	0	
375	0	
376	0	
377	0	
378	0	
379	0	
380	0	
381	0	
382	0	
383	0	
384	0	
385	0	
386	0	
387	0	388,74,321,34,38,328,402,37,133,276,254,256,255,414,469,580,484
388	0	
389	0	
390	0	7,9,24,227,257,116,270,252,299,68,501,66,612
391	0	
392	0	
393	0	458,48,281,189,173,175,97,392,56,297,196
394	0	
395	0	
396	0	297,31,310,28,38,253,197,279
397	0	
398	0	
399	0	98,38,154,111,205,401,130
400	0	
401	0	
402	0	
403	0	608,36,24,336,400,98,423,424,422,129,270,598,313
404	0	
405	0	
406	0	235,178,79,75,326,791,191,42,170,437,402
407	0	
408	0	242,37,38,43,21,23,18,359,174,442
409	0	
410	0	29,184,116,38,350,34,103,174,90,68,469,470
411	0	
412	0	
413	0	
414	0	
415	0	
416	0	
417	0	343,44,313,111,205,260,175,39,266,268,608
418	0	189,29,154,163,210,226,401,392,415,487,270
419	0	
420	0	75,230,321,267,312,505,361,111,579,205,311,402,580
421	0	
422	0	68,243,254,256,255,281,174,124,499,54,151,262,133,90
423	0	
424	0	
425	0	262,50,114,95,499,34,194,311,366
426	0	
427	0	509,383,458,252,175,186,415,298,313,227,67,9,8,7,322,612
428	0	
429	0	
430	0	
431	0	44,39,98,28,313,372,175,387
432	0	
433	0	50,174,95,273,248,105,500,322
434	0	43,123,38,310,114,163,242,184,492,583
435	0	
436	0	
437	0	
438	0	29,106,111,174,205,120,328
439	0	95,252,109,471,321,248,102,271,298,361,204,478,196
440	0	312,356,217,69,118,215,68,270,387
441	0	227,101,97,48,314,586
442	0	194,288,220,108,50,286,425,492
443	0	37,232,38,239,225,200,184,328,34,442,341
444	0	
445	0	
446	0	38,174,90,68,562,122,204,18,428,495,120
447	0	238,197,44,170,136,410,418,509,336,97,242,67,334,299,266,309
448	0	
449	0	254,256,255,174,18,303,34,328,279
450	0	
451	0	28,163,109,18,103,97,400,342
452	0	
453	0	364,223,29,410,252,238,418,68,501,367
454	0	
455	0	79,78,75,21,235,345,73,388,476,491
456	0	186,204,175,401,150,60,321,97,62,109
457	0	
458	0	239,114,21,243,150,366,109,56,469,133
459	0	73,74,38,23,130,345,402,54
460	0	
461	0	
462	0	
463	0	
464	0	
465	0	
466	0	
467	0	
468	0	
469	0	
470	0	
471	0	
472	0	
473	0	
474	0	
475	0	
476	0	
477	0	
478	0	
479	0	
480	0	
481	0	
482	0	
483	0	
484	0	
485	0	
486	0	
487	0	
488	0	
489	0	
490	0	
491	0	
492	0	
493	0	
201	1	
201	2	
201	3	
201	4	
201	5	
201	6	
201	7	
201	8	
201	9	
201	10	
201	11	
201	12	
201	13	
201	14	
201	15	
201	16	
201	17	
201	18	
201	19	
201	20	
201	21	
201	22	
201	23	
201	24	
201	25	
201	26	
201	27	
351	1	248,50,133,506,499,513,385,322
351	2	248,50,133,506,499,513,385,322
351	3	248,50,133,506,499,513,385,322
386	1	
386	2	
386	3	
412	1	
412	2	
413	1	
413	2	
414	1	
414	2	
421	1	
422	1	68,243,254,256,255,281,174,124,499,54,151,262,133,90
423	1	
479	1	
479	2	
479	3	
479	4	
479	5	
487	1	
492	1	
493	1	
493	2	
493	3	
493	4	
493	5	
493	6	
493	7	
493	8	
493	9	
493	10	
493	11	
493	12	
493	13	
493	14	
493	15	
493	16	
493	17	
